10914	2016-02-27	62	6	2016-12-31
10915	2016-02-27	80	2	2016-12-31
10916	2016-02-27	64	1	2016-12-31
10917	2016-03-02	69	4	2016-12-31
10918	2016-03-02	10	3	2016-12-31
10919	2016-03-02	47	2	2016-12-31
10920	2016-03-03	4	4	2016-12-31
10921	2016-03-03	83	1	2016-12-31
10922	2016-03-03	34	5	2016-12-31
10923	2016-03-03	41	7	2016-12-31
10924	2016-03-04	5	3	2016-12-31
10925	2016-03-04	34	3	2016-12-31
10926	2016-03-04	2	4	2016-12-31
10927	2016-03-05	40	4	2016-12-31
10928	2016-03-05	29	1	2016-12-31
10929	2016-03-05	25	6	2016-12-31
10930	2016-03-06	76	4	2016-12-31
10931	2016-03-06	68	4	2016-12-31
10932	2016-03-06	9	8	2016-12-31
10933	2016-03-06	38	6	2016-12-31
10934	2016-03-09	44	3	2016-12-31
10935	2016-03-09	88	4	2016-12-31
10936	2016-03-09	32	3	2016-12-31
10937	2016-03-10	12	7	2016-12-31
10938	2016-03-10	63	3	2016-12-31
10939	2016-03-10	49	2	2016-12-31
10940	2016-03-11	9	8	2016-12-31
10941	2016-03-11	71	7	2016-12-31
10942	2016-03-11	66	9	2016-12-31
10943	2016-03-11	11	4	2016-12-31
10944	2016-03-12	10	6	2016-12-31
10945	2016-03-12	52	4	2016-12-31
10946	2016-03-12	83	1	2016-12-31
10947	2016-03-13	11	3	2016-12-31
10948	2016-03-13	30	3	2016-12-31
10949	2016-03-13	10	2	2016-12-31
10950	2016-03-16	49	1	2016-12-31
10951	2016-03-16	68	9	2016-12-31
10952	2016-03-16	1	1	2016-12-31
10953	2016-03-16	4	9	2016-12-31
10954	2016-03-17	47	5	2016-12-31
10955	2016-03-17	24	8	2016-12-31
10956	2016-03-17	6	6	2016-12-31
10957	2016-03-18	35	8	2016-12-31
10958	2016-03-18	54	7	2016-12-31
10959	2016-03-18	31	6	2016-12-31
10960	2016-03-19	35	3	2016-12-31
10961	2016-03-19	62	8	2016-12-31
10962	2016-03-19	63	8	2016-12-31
10963	2016-03-19	28	9	2016-12-31
10964	2016-03-20	74	3	2016-12-31
10965	2016-03-20	55	6	2016-12-31
10966	2016-03-20	14	4	2016-12-31
10967	2016-03-23	79	2	2016-12-31
10968	2016-03-23	20	1	2016-12-31
10969	2016-03-23	15	1	2016-12-31
10970	2016-03-24	8	9	2016-12-31
10971	2016-03-24	26	2	2016-12-31
10972	2016-03-24	40	4	2016-12-31
10973	2016-03-24	40	6	2016-12-31
10974	2016-03-25	75	3	2016-12-31
10975	2016-03-25	10	1	2016-12-31
10976	2016-03-25	35	1	2016-12-31
10977	2016-03-26	24	8	2016-12-31
10978	2016-03-26	50	9	2016-12-31
10979	2016-03-26	20	8	2016-12-31
10980	2016-03-27	24	4	2016-12-31
10981	2016-03-27	34	1	2016-12-31
10982	2016-03-27	10	2	2016-12-31
10983	2016-03-27	71	2	2016-12-31
10984	2016-03-30	71	1	2016-12-31
10985	2016-03-30	37	2	2016-12-31
10986	2016-03-30	54	8	2016-12-31
10987	2016-03-31	19	8	2016-12-31
10988	2016-03-31	65	3	2016-12-31
10989	2016-03-31	61	2	2016-12-31
10990	2016-04-01	20	2	2016-12-31
10991	2016-04-01	63	1	2016-12-31
10992	2016-04-01	77	1	2016-12-31
10993	2016-04-01	24	7	2016-12-31
10994	2016-04-02	83	2	2016-12-31
10995	2016-04-02	58	1	2016-12-31
10996	2016-04-02	63	4	2016-12-31
10997	2016-04-03	46	8	2016-12-31
10998	2016-04-03	91	8	2016-12-31
10999	2016-04-03	56	6	2016-12-31
11000	2016-04-06	65	2	2016-12-31
11001	2016-04-06	24	2	2016-12-31
11002	2016-04-06	71	4	2016-12-31
11003	2016-04-06	78	3	2016-12-31
11004	2016-04-07	50	3	2016-12-31
11005	2016-04-07	90	2	2016-12-31
11006	2016-04-07	32	3	2016-12-31
11007	2016-04-08	60	8	2016-12-31
11008	2016-04-08	20	7	2016-12-31
11009	2016-04-08	30	2	2016-12-31
11010	2016-04-09	66	2	2016-12-31
11011	2016-04-09	1	3	2016-12-31
11012	2016-04-09	25	1	2016-12-31
11013	2016-04-09	69	2	2016-12-31
11014	2016-04-10	47	2	2016-12-31
11015	2016-04-10	70	2	2016-12-31
11016	2016-04-10	4	9	2016-12-31
11017	2016-04-13	20	9	2016-12-31
11018	2016-04-13	48	4	2016-12-31
11019	2016-04-13	64	6	2016-12-31
11020	2016-04-14	56	2	2016-12-31
11021	2016-04-14	63	3	2016-12-31
11022	2016-04-14	34	9	2016-12-31
11023	2016-04-14	11	1	2016-12-31
11024	2016-04-15	19	4	2016-12-31
11025	2016-04-15	87	6	2016-12-31
11026	2016-04-15	27	4	2016-12-31
11027	2016-04-16	10	1	2016-12-31
11028	2016-04-16	39	2	2016-12-31
11029	2016-04-16	14	4	2016-12-31
11030	2016-04-17	71	7	2016-12-31
11031	2016-04-17	71	6	2016-12-31
11032	2016-04-17	89	2	2016-12-31
11033	2016-04-17	68	7	2016-12-31
11034	2016-04-20	55	8	2016-12-31
11035	2016-04-20	76	2	2016-12-31
11036	2016-04-20	17	8	2016-12-31
11037	2016-04-21	30	7	2016-12-31
11038	2016-04-21	76	1	2016-12-31
11039	2016-04-21	47	1	2016-12-31
11040	2016-04-22	32	4	2016-12-31
11041	2016-04-22	14	3	2016-12-31
11042	2016-04-22	15	2	2016-12-31
11043	2016-04-22	74	5	2016-12-31
11044	2016-04-23	91	4	2016-12-31
11045	2016-04-23	10	6	2016-12-31
11046	2016-04-23	86	8	2016-12-31
11047	2016-04-24	19	7	2016-12-31
11048	2016-04-24	10	7	2016-12-31
11049	2016-04-24	31	3	2016-12-31
11050	2016-04-27	24	8	2016-12-31
11051	2016-04-27	41	7	2016-12-31
11052	2016-04-27	34	3	2016-12-31
11053	2016-04-27	59	2	2016-12-31
11054	2016-04-28	12	8	2016-12-31
11055	2016-04-28	35	7	2016-12-31
11056	2016-04-28	19	8	2016-12-31
11057	2016-04-29	53	3	2016-12-31
11058	2016-04-29	6	9	2016-12-31
11059	2016-04-29	67	2	2016-12-31
11060	2016-04-30	27	2	2016-12-31
11061	2016-04-30	32	4	2016-12-31
11062	2016-04-30	66	4	2016-12-31
11063	2016-04-30	37	3	2016-12-31
11064	2016-05-01	71	1	2016-12-31
11065	2016-05-01	46	8	2016-12-31
11066	2016-05-01	89	7	2016-12-31
11067	2016-05-04	17	1	2016-12-31
11068	2016-05-04	62	8	2016-12-31
11069	2016-05-04	80	1	2016-12-31
11070	2016-05-05	44	2	2016-12-31
11071	2016-05-05	46	1	2016-12-31
11072	2016-05-05	20	4	2016-12-31
11073	2016-05-05	58	2	2016-12-31
11074	2016-05-06	73	7	2016-12-31
11075	2016-05-06	68	8	2016-12-31
11076	2016-05-06	9	4	2016-12-31
11077	2016-05-06	65	1	2016-12-31
